sme_id,registration_date,country,region,urban_rural,sector,owner_age,owner_sex,owner_education,business_name,years_in_business,n_employees,annual_revenue_usd,annual_revenue_reported,currency_reported,business_expenses_usd,personal_income_usd,keeps_financial_records,registered_with_tax,has_physical_premises,phone_number,data_source,record_quality
SME_04275,2009-05-17,Kenya,Nairobi,peri-urban,food_processing,39.0,Male,secondary,Simba Solutions SARL,2.1,4,63.46,63.46,USD,3.17,163.02,Partially,Yes,Yes,+254998769154,business_registry,complete
SME_04276,2020-07-12,Kenya,Thika,rural,agriculture,40.0,Male,secondary,Nguvu Services SARL,13.5,1,50.0,50.0,USD,86.56,,Yes,No,Yes,+254938073870,business_registry,complete
SME_04277,2008-08-31,Nigeria,Ibadan,peri-urban,transport,25.0,Male,secondary,Grace Solutions Limited,4.7,6,673.15,1009700.0,NGN,914.37,129.49,Partially,No,Yes,+234054107624,business_registry,partial
SME_04278,2011-09-05,Rwanda,Rubavu,peri-urban,agriculture,60.0,Female,tertiary,Kigali Foods Limited,14.3,1,1151.71,1151.71,USD,,1273.65,No,Yes,No,+250391052038,business_registry,complete
SME_04279,2019-02-03,Nigeria,Kano,urban,retail,37.0,Female,tertiary,Naija General Store Ltd,3.9,1,198.17,198.17,USD,,322.5,No,No,Yes,+234955125072,business_registry,partial
SME_04280,2017-06-02,Uganda,Entebbe,urban,textile,29.0,Male,secondary,Kampala Farm & Sons,4.9,2,,,UGX,,150.67,Partially,No,Yes,+256626764583,business_registry,complete
SME_04281,2010-05-22,Kenya,Nakuru,rural,textile,49.0,Female,tertiary,Safari Textiles & Sons,1.4,3,3223.76,3223.76,USD,947.54,78.3,Partially,No,Yes,+254242858382,business_registry,complete
SME_04282,2009-09-30,Nigeria,Benin City,peri-urban,tech,43.0,Male,secondary,Obinna Enterprises Ltd,11.3,7,844.37,844.37,USD,1119.1348413934031,4306.23,No,No,Yes,+234218443379,business_registry,partial
SME_04283,2012-10-16,Ghana,Takoradi,rural,retail,37.0,Male,tertiary,Golden Supplies Co.,10.9,3,6345.86,76200.0,GHS,1316.43,,Partially,No,Yes,+233467920736,business_registry,complete
SME_04284,2013-01-12,Kenya,Nakuru,urban,agriculture,36.0,Female,primary,Amani Transport S.A.,11.9,1,124.38,124.38,USD,,50000.0,No,No,Yes,+254535370682,business_registry,complete
SME_04285,2006-01-26,Morocco,Meknes,urban,retail,42.0,Female,secondary,Youssef Farm Ltd,1.9,5,1218.35,1218.35,USD,342.62,5621.46,Yes,No,Yes,+212670762319,business_registry,complete
SME_04286,2009-05-13,Kenya,Kisumu,urban,agriculture,60.0,Female,tertiary,Simba Construction Group,1.6,5,30045.12,30045.12,USD,,4677.58,Partially,No,Yes,+254036286691,business_registry,complete
SME_04287,2007-10-13,Morocco,Casablanca,peri-urban,construction,48.0,Female,secondary,Amina Electronics Limited,3.7,2,866.76,866.76,USD,572.5,31.08,No,No,No,+212791847085,business_registry,complete
SME_04288,2007-10-13,Kenya,Nairobi,urban,food_processing,41.0,Male,secondary,Simba Textiles Limited,7.8,4,517.93,517.93,USD,560.58,551.3,Partially,No,Yes,+254311867922,business_registry,complete
SME_04289,2011-05-12,Senegal,Kaolack,rural,retail,53.0,Female,secondary,Djoloff Foods Co.,4.9,12,7644.55,7644.55,USD,5463.32,28.77,Partially,No,Yes,+221553851436,business_registry,complete
SME_04290,2005-08-25,Ghana,Sunyani,urban,agriculture,42.0,Female,tertiary,Mensah Transport & Sons,8.2,2,13272.7,13272.7,USD,8250.12,1354.85,No,No,No,+233836618573,business_registry,complete
SME_04291,2017-03-07,Kenya,Mombasa,peri-urban,retail,47.0,Male,secondary,Harambee Foods S.A.,5.3,8,471.84,471.84,USD,23.59,612.13,No,No,Yes,+254791346441,business_registry,complete
SME_04292,2017-01-29,Kenya,Nyeri,rural,construction,44.0,Male,primary,Harambee Textiles & Sons,2.2,10,538.52,538.52,USD,267.78,6193.44,Yes,No,Yes,+254163491143,business_registry,partial
SME_04293,2008-12-19,Kenya,Meru,urban,services,50.0,Female,tertiary,Simba Transport Ltd,2.2,4,7027.63,7027.63,USD,351.38,137.81,No,No,No,+254141175902,business_registry,complete
SME_04294,2020-09-29,Ghana,Cape Coast,urban,agriculture,36.0,Female,secondary,Akwaaba Bakery Co.,2.7,1,2540.34,30500.0,GHS,1571.74,1345.71,No,No,Yes,+233688783296,business_registry,partial
SME_04295,2015-09-06,Rwanda,Gicumbi,urban,agriculture,27.0,Male,tertiary,Inyange Transport Ltd,19.6,11,2645.54,2645.54,USD,1558.29,,No,No,No,+250502647342,business_registry,partial
SME_04296,2010-08-28,Nigeria,Benin City,rural,retail,54.0,Male,secondary,Ngozi Tech SARL,2.0,8,,,USD,,639.05,No,Yes,No,+234722825800,business_registry,complete
SME_04297,2008-06-28,Tanzania,Zanzibar,rural,agriculture,62.0,Male,secondary,Baraka Foods & Sons,5.4,5,1351.36,1351.36,USD,779.62,2167.04,Yes,No,Yes,+255569723558,business_registry,complete
SME_04298,2012-09-21,Ghana,Kumasi,urban,textile,27.0,Female,tertiary,Mensah Foods Limited,2.9,3,8997.19,8997.19,USD,7449.44,1383.88,No,No,No,+233641272438,business_registry,complete
SME_04299,2022-04-10,Tanzania,Dar es Salaam,urban,services,44.0,Male,tertiary,Neema Electronics,5.1,9,18022.84,18022.84,USD,39044.89204753279,2459.81,No,No,Yes,+255033257468,business_registry,complete
SME_04300,2005-01-24,Ghana,Accra,urban,agriculture,36.0,Male,secondary,Ama Tech SARL,4.3,2,231.92,2800.0,GHS,174.08,1501.14,Partially,No,Yes,+233793395342,business_registry,complete
SME_04301,2005-05-13,Tanzania,Dodoma,rural,services,53.0,Male,secondary,Amani Supplies S.A.,7.4,7,7308.7,18271800.0,TZS,7657.74,1159.6,No,No,No,+255835014707,business_registry,complete
SME_04302,2012-06-05,Uganda,Lira,urban,retail,45.0,Male,primary,Kigezi Tech & Sons,6.4,2,1367.8,5060900.0,UGX,68.39,217.91,Yes,No,Yes,+256252514626,business_registry,complete
SME_04303,2021-07-14,Senegal,Touba,urban,agriculture,80.0,Male,secondary,Aminata Farm S.A.,2.8,1,146.25,146.25,USD,17.49,418.49,Yes,No,Yes,+221539138784,business_registry,complete
SME_04304,2010-01-23,Nigeria,Ibadan,peri-urban,food_processing,38.0,Female,primary,Lagos Tech & Partners,3.3,1,280.41,280.41,USD,224.01,139.79,No,No,No,+234948756358,business_registry,partial
SME_04305,2018-06-12,Kenya,Mombasa,rural,agriculture,62.0,Male,primary,Amani Farm & Sons,4.6,5,708.36,708.36,USD,420.91,424.89,Yes,No,No,+254859947820,business_registry,complete
SME_04306,2015-05-01,Kenya,Thika,rural,retail,63.0,Male,tertiary,Kilimo General Store SARL,1.7,4,9943.43,9943.43,USD,1848.81,1298.87,No,No,No,+254308198404,business_registry,complete
SME_04307,2008-08-02,Tanzania,Mbeya,urban,transport,49.0,Female,primary,Kilimanjaro Electronics & Associates,3.7,5,230.08,230.08,USD,183.3,77.87,No,No,Yes,+255512630246,business_registry,partial
SME_04308,2021-05-05,Nigeria,Kano,rural,textile,42.0,Female,primary,Emeka Solutions Group,1.7,2,57.9,57.9,USD,,2186.57,Yes,No,Yes,+234502347746,business_registry,partial
SME_04309,2007-12-09,Morocco,Meknes,urban,retail,43.0,Female,secondary,Amina Tech & Sons,2.9,4,919.06,919.06,USD,216.09,448.55,No,No,Yes,+212523167956,business_registry,complete
SME_04310,2014-02-08,Ghana,Kumasi,urban,food_processing,42.0,Male,secondary,Abena Farm & Sons,5.9,6,626.82,626.82,USD,180.51,538.33,Partially,No,Yes,+233233074266,business_registry,complete
SME_04311,2016-12-02,Tanzania,Mbeya,rural,agriculture,57.0,Male,tertiary,Serengeti Textiles Limited,3.0,28,10169.42,10169.42,USD,508.47,646.49,Partially,No,No,+255932170660,business_registry,complete
SME_04312,2017-02-25,Rwanda,Gicumbi,rural,food_processing,30.0,Male,tertiary,Volcano Agro Group,,2,2350.66,2820800.0,RWF,3517.396689965612,865.95,No,No,Yes,+250547127560,business_registry,minimal
SME_04313,2020-05-15,Nigeria,Kaduna,urban,retail,40.0,Male,tertiary,Tunde Traders Co.,7.0,8,5337.09,5337.09,USD,3042.33,,No,No,Yes,+234081626339,business_registry,partial
SME_04314,2017-09-10,Rwanda,Musanze,peri-urban,food_processing,38.0,Male,tertiary,Volcano Foods Ltd,4.6,6,729.15,729.15,USD,67.59,572.49,Partially,No,Yes,+250751725176,business_registry,complete
SME_04315,2016-10-28,Kenya,Meru,urban,agriculture,19.0,Male,secondary,Uhuru Solutions S.A.,4.5,4,165.36,165.36,USD,57.22,233.39,Partially,No,Yes,+254121375388,business_registry,partial
SME_04316,2007-09-29,Ghana,Sunyani,rural,textile,53.0,Female,secondary,Asante Farm S.A.,10.7,1,,,USD,,449.01,No,No,No,+233938951904,business_registry,complete
SME_04317,2010-07-08,Morocco,Meknes,peri-urban,construction,56.0,Female,tertiary,Alaoui Construction Ltd,5.1,12,511.99,5100.0,MAD,524.39,,Partially,No,Yes,+212137292799,business_registry,partial
SME_04318,2011-03-27,Uganda,Jinja,rural,retail,33.0,Male,tertiary,Victory Farm S.A.,,4,,,USD,,,Yes,No,Yes,+256861765211,business_registry,minimal
SME_04319,2011-09-04,Rwanda,Gicumbi,rural,services,55.0,Male,tertiary,Gorilla General Store Co.,8.2,2,763.21,763.21,USD,126.77,208.83,No,No,Yes,+250854258705,business_registry,complete
SME_04320,2007-01-14,Nigeria,Ibadan,urban,agriculture,21.0,Male,none,Naija Supplies & Partners,3.2,1,4835.17,4835.17,USD,6231.43,1062.68,No,No,Yes,+234417159811,business_registry,complete
SME_04321,2006-09-17,Rwanda,Gicumbi,rural,services,42.0,Male,secondary,Hope Transport Limited,2.0,4,2549.52,2549.52,USD,2340.07,113.28,No,Yes,No,+250625088038,business_registry,complete
SME_04322,2012-12-05,Tanzania,Mbeya,rural,retail,40.0,Male,tertiary,Baraka Farm Limited,3.1,1,,,USD,,3986.02,No,No,Yes,+255811542306,business_registry,partial
SME_04323,2018-01-02,Ghana,Ho,rural,agriculture,43.0,Female,primary,Osei Foods Group,3.3,2,3114.73,3114.73,USD,,,Partially,Yes,Yes,+233286629820,business_registry,complete
SME_04324,2020-12-17,Kenya,Mombasa,rural,services,43.0,Female,primary,Uzuri Tech Limited,1.9,2,959.17,124700.0,KES,330.33,83.64,No,No,Yes,+254502115421,business_registry,partial
SME_04325,2021-11-30,Kenya,Kisumu,rural,retail,41.0,Female,secondary,Tumaini Enterprises Group,6.3,3,68.8,68.8,USD,73.9,1695.73,No,No,Yes,+254841234044,business_registry,partial
SME_04326,2013-08-26,Tanzania,Zanzibar,peri-urban,food_processing,37.0,Male,primary,Selous Solutions,5.3,6,2489.95,2489.95,USD,985.56,6276.19,No,No,No,+255224198572,business_registry,complete
SME_04327,2021-02-26,Kenya,Nakuru,peri-urban,retail,40.0,Female,secondary,Nguvu Services S.A.,1.8,2,,11635.54,USD,581.78,327.5,Partially,No,Yes,+254111800413,business_registry,minimal
SME_04328,2013-03-16,Uganda,Mbarara,urban,agriculture,60.0,Female,tertiary,Pearl Transport SARL,4.0,3,1366.74,1366.74,USD,441.46,275.33,No,No,Yes,+256043070798,business_registry,complete
SME_04329,2013-07-08,Rwanda,Rubavu,rural,agriculture,34.0,Female,primary,Volcano Traders,4.3,4,841.84,841.84,USD,149.57,269.12,Yes,No,Yes,+250666062808,business_registry,complete
SME_04330,2008-10-07,Morocco,Tangier,urban,food_processing,72.0,Male,primary,Sahara Electronics & Sons,2.3,2,2368.49,23700.0,MAD,659.0,4247.66,Partially,No,Yes,+212269347115,business_registry,partial
SME_04331,2016-04-18,Kenya,Kisumu,rural,food_processing,33.0,Female,tertiary,Uhuru Construction S.A.,7.8,2,,,KES,,,No,Yes,Yes,+254946918163,business_registry,minimal
SME_04332,2010-08-01,Morocco,Marrakech,peri-urban,agriculture,45.0,Male,secondary,Rachid Agro Ltd,5.2,2,,,USD,,,No,No,Yes,+212932937589,business_registry,minimal
SME_04333,2013-09-22,Kenya,Mombasa,urban,retail,49.0,Female,secondary,Simba Bakery SARL,4.0,4,100.46,100.46,USD,5.02,6500.49,Yes,No,Yes,+254104916057,business_registry,partial
SME_04334,2021-11-06,Tanzania,Morogoro,rural,food_processing,38.0,Male,secondary,Karibu Supplies S.A.,11.3,14,1967.08,1967.08,USD,1046.0,109.17,Partially,Yes,Yes,+255184926547,business_registry,complete
SME_04335,2014-10-30,Rwanda,Gicumbi,urban,services,60.0,Male,secondary,Isange General Store & Associates,23.2,1,2853.35,2853.35,USD,142.67,1430.41,Partially,Yes,Yes,+250089430365,business_registry,complete
SME_04336,2010-06-14,Kenya,Mombasa,rural,transport,49.0,Female,tertiary,Bora Enterprises SARL,4.0,4,2025.16,263300.0,KES,152.52,181.57,Partially,No,Yes,+254378951571,business_registry,complete
SME_04337,2017-01-22,Kenya,Eldoret,rural,retail,39.0,Male,secondary,Simba Enterprises,7.0,3,607.72,607.72,USD,516.31,,No,No,No,+254567047955,business_registry,partial
SME_04338,2018-02-27,Kenya,Nakuru,urban,food_processing,60.0,Male,tertiary,Jambo Construction,1.4,3,2702.72,2702.72,USD,4820.898302433863,,No,No,Yes,+254731488663,business_registry,minimal
SME_04339,2015-11-30,Tanzania,Mbeya,peri-urban,food_processing,28.0,Female,tertiary,Uhuru Construction Group,8.6,2,977.03,977.03,USD,212.14,138.16,No,No,Yes,+255912431067,business_registry,partial
SME_04340,2005-10-04,Rwanda,Huye,urban,retail,34.0,Male,secondary,Agaseke Construction Co.,,9,,673.95,USD,,1097.32,No,No,No,+250369194132,business_registry,minimal
SME_04341,2009-01-25,Kenya,Meru,urban,agriculture,49.0,Male,secondary,Nguvu Traders & Sons,5.3,1,885.05,885.05,USD,44.25,,Partially,No,Yes,+254525803634,business_registry,complete
SME_04342,2007-04-24,Kenya,Kisumu,urban,agriculture,52.0,Male,secondary,Tumaini Tech & Partners,3.1,1,2021.23,262800.0,KES,2123.93,1957.28,Partially,Don't know,Yes,+254981479844,business_registry,complete
SME_04343,2022-03-12,Tanzania,Mbeya,urban,transport,46.0,Female,tertiary,Uhuru Solutions & Associates,4.6,9,2453.95,2453.95,USD,2811.63,2000.32,Partially,No,Yes,+255307811446,business_registry,complete
SME_04344,2010-08-09,Nigeria,Enugu,peri-urban,agriculture,40.0,Male,secondary,Naija Foods Group,1.6,9,587.2,880800.0,NGN,288.87,788.84,Partially,No,Yes,+234399968876,business_registry,complete
SME_04345,2013-07-14,Uganda,Jinja,peri-urban,food_processing,38.0,Female,tertiary,Hope Bakery Limited,1.6,16,2118.12,2118.12,USD,812.93,421.91,Partially,No,Yes,+256466495156,business_registry,partial
SME_04346,2021-03-20,Morocco,Tangier,urban,food_processing,57.0,Female,tertiary,Amina Solutions,4.0,4,2943.38,2943.38,USD,147.17,1974.94,No,No,Yes,+212848280661,business_registry,complete
SME_04347,2022-10-31,Uganda,Kampala,rural,retail,45.0,Male,secondary,Amara Transport Limited,7.0,5,,,UGX,,2258.52,Yes,No,No,+256696339515,business_registry,partial
SME_04348,2008-12-11,Morocco,Agadir,urban,transport,30.0,Male,secondary,Zineb Traders Group,2.8,1,3524.05,3524.05,USD,3177.58,320.76,Yes,No,Yes,+212879163073,business_registry,complete
SME_04349,2020-06-17,Tanzania,Arusha,urban,services,29.0,Female,secondary,Serengeti Services,10.4,3,15441.79,15441.79,USD,11765.81,866.52,No,No,Yes,+255281139243,business_registry,complete
SME_04350,2018-01-27,Rwanda,Gicumbi,peri-urban,agriculture,62.0,Male,secondary,Volcano Tech Group,7.1,5,5090.51,5090.51,USD,3369.61,362.59,Yes,No,Yes,+250623302129,business_registry,complete
SME_04351,2016-01-18,Kenya,Kisumu,urban,services,32.0,Male,tertiary,Furaha Traders Ltd,3.8,2,54584.81,54584.81,USD,2729.24,,No,No,Yes,+254597918296,business_registry,partial
SME_04352,2008-01-06,Kenya,Eldoret,urban,retail,45.0,Male,tertiary,Nguvu Services & Associates,1.5,3,9478.23,1232200.0,KES,,219.83,No,Yes,Yes,+254369082036,business_registry,partial
SME_04353,2017-06-07,Ghana,Sunyani,urban,retail,60.0,Male,secondary,Ama Services,2.3,10,8950.71,8950.71,USD,1659.27,,Partially,No,No,+233185765457,business_registry,complete
SME_04354,2016-01-10,Kenya,Nairobi,peri-urban,services,49.0,Female,secondary,Uzuri Electronics S.A.,10.2,12,,,KES,,,Partially,No,No,+254136190798,business_registry,minimal
SME_04355,2013-01-11,Morocco,Agadir,peri-urban,services,32.0,Male,secondary,Atlas General Store S.A.,13.0,4,5775.38,5775.38,USD,5052.36,2529.67,Yes,No,Yes,+212859576434,business_registry,complete
SME_04356,2015-07-23,Uganda,Gulu,rural,retail,28.0,Female,secondary,Victory Electronics Limited,13.3,3,,,USD,,,Yes,No,No,+256817157352,business_registry,minimal
SME_04357,2008-10-16,Senegal,Dakar,urban,tech,67.0,Female,primary,Oumar Electronics Ltd,8.6,6,1367.06,1367.06,USD,2395.2094312702025,,Partially,No,Yes,+221229720373,business_registry,partial
SME_04358,2016-03-10,Nigeria,Kano,urban,food_processing,28.0,Male,tertiary,Victory Services,10.0,2,50.0,50.0,USD,7.23,,No,No,No,+234103660631,business_registry,complete
SME_04359,2007-10-04,Tanzania,Zanzibar,peri-urban,food_processing,34.0,Female,primary,Jua Foods Ltd,2.2,8,50.0,50.0,USD,10.35,67.05,Partially,No,Yes,+255461849465,business_registry,partial
SME_04360,2010-02-24,Uganda,Mbale,urban,agriculture,47.0,Female,secondary,Victory Bakery S.A.,2.0,2,894.99,894.99,USD,1335.2,,Partially,No,No,+256996411898,business_registry,partial
SME_04361,2013-11-26,Nigeria,Enugu,urban,retail,39.0,Female,secondary,Emeka Agro & Sons,4.9,7,562.09,843100.0,NGN,95.6,1710.95,Partially,Yes,Yes,+234950576577,business_registry,partial
SME_04362,2007-12-02,Tanzania,Morogoro,peri-urban,retail,49.0,Female,secondary,Mwanga Solutions & Partners,2.7,3,101.04,101.04,USD,60.54,1795.1,No,No,Yes,+255149751124,business_registry,complete
SME_04363,2021-06-08,Ghana,Tamale,rural,food_processing,22.0,Female,secondary,Adinkra Traders Group,1.0,2,2971.56,2971.56,USD,1896.78,262.5,Partially,No,No,+233693790730,business_registry,complete
SME_04364,2020-12-12,Senegal,Touba,peri-urban,retail,39.0,Female,tertiary,Aminata General Store & Associates,12.9,5,192.43,192.43,USD,113.95,2903.87,No,Yes,Yes,+221420759969,business_registry,complete
SME_04365,2013-07-14,Uganda,Jinja,peri-urban,services,51.0,Female,tertiary,Grace Textiles Ltd,15.5,2,73.82,273100.0,UGX,49.85,4485.31,No,No,Yes,+256530477107,business_registry,partial
SME_04366,2015-03-31,Kenya,Kisumu,urban,retail,51.0,Male,tertiary,Safari Services Limited,3.1,8,60718.52,60718.52,USD,,165.77,Yes,No,Yes,+254127146153,business_registry,partial
SME_04367,2010-03-31,Tanzania,Dodoma,urban,services,34.0,Male,tertiary,Bora Services S.A.,2.2,1,3671.66,3671.66,USD,,813.46,No,No,Yes,+255170460572,business_registry,complete
SME_04368,2008-10-25,Ghana,Cape Coast,peri-urban,transport,28.0,Male,tertiary,Golden Agro Co.,1.2,4,687.75,8300.0,GHS,567.38,,No,No,Yes,+233226619783,business_registry,partial
SME_04369,2022-04-16,Kenya,Kisumu,rural,services,45.0,Male,tertiary,Uzuri Hardware Ltd,3.9,2,116.44,116.44,USD,52.16,4692.82,Partially,No,Yes,+254515617110,business_registry,partial
SME_04370,2012-06-08,Tanzania,Mbeya,rural,services,24.0,Male,none,Serengeti Agro Limited,1.2,10,,,USD,,913.93,No,No,Yes,+255916438211,business_registry,partial
SME_04371,2022-02-26,Nigeria,Ibadan,urban,construction,59.0,Male,tertiary,Emeka Enterprises,13.4,6,482.73,724100.0,NGN,391.73,3525.57,No,No,Yes,+234615741508,business_registry,complete
SME_04372,2006-03-17,Kenya,Nairobi,peri-urban,agriculture,44.0,Female,none,Harambee Construction Ltd,9.4,3,556.38,556.38,USD,696.74,4705.82,No,No,No,+254226667555,business_registry,complete
SME_04373,2006-12-02,Tanzania,Mbeya,urban,services,32.0,Female,secondary,Amani Agro Ltd,9.1,3,828.17,828.17,USD,992.18,1569.0,No,No,No,+255018874455,business_registry,complete
SME_04374,2013-07-21,Kenya,Kisumu,rural,tech,28.0,Male,tertiary,Uzuri Agro,0.4,15,176.65,176.65,USD,8.83,440.36,Yes,No,Yes,+254084487762,business_registry,complete
SME_04375,2019-01-25,Ghana,Accra,urban,food_processing,33.0,Male,tertiary,Kofi Foods & Sons,0.1,7,307.27,3700.0,GHS,15.36,1162.01,No,No,No,+233817988429,business_registry,complete
SME_04376,2012-08-16,Kenya,Kisumu,peri-urban,agriculture,21.0,Female,tertiary,Safari Textiles Co.,2.4,2,,,USD,,243.1,No,No,Yes,+254819385782,business_registry,partial
SME_04377,2020-02-09,Uganda,Mbarara,rural,tech,48.0,Male,secondary,Amara Transport & Partners,1.4,8,50.0,185000.0,UGX,17.03,263.69,Yes,No,Yes,+256421555238,business_registry,complete
SME_04378,2007-05-23,Kenya,Meru,urban,agriculture,31.0,Female,tertiary,Bora Solutions S.A.,,2,,,USD,,,No,No,No,+254270904645,business_registry,minimal
SME_04379,2020-05-27,Morocco,Casablanca,rural,retail,47.0,Female,primary,Alaoui Supplies Ltd,,4,493.93,493.93,USD,156.91,2483.49,Partially,Yes,Yes,+212691346504,business_registry,complete
SME_04380,2012-12-29,Kenya,Eldoret,urban,agriculture,49.0,Male,secondary,Karibu Textiles & Sons,,1,,,KES,,,Partially,No,Yes,+254882691030,business_registry,minimal
SME_04381,2010-02-16,Tanzania,Zanzibar,rural,retail,55.0,Female,secondary,Serengeti Farm & Associates,0.3,7,3420.6,8551500.0,TZS,778.03,,No,No,No,+255394951403,business_registry,complete
SME_04382,2016-07-03,Nigeria,Kaduna,peri-urban,retail,45.0,Male,secondary,Eko Services & Sons,0.9,2,3125.73,3125.73,USD,1049.9,326.57,No,Don't know,No,+234955762651,business_registry,partial
SME_04383,2019-01-03,Nigeria,Ibadan,rural,retail,57.0,Male,secondary,Kola Construction & Partners,0.2,3,4549.61,4549.61,USD,1616.79,267.39,No,No,Yes,+234933157922,business_registry,complete
SME_04384,2021-09-14,Tanzania,Arusha,peri-urban,textile,60.0,Male,none,Serengeti Traders Co.,0.8,1,854.97,854.97,USD,111.59,1437.7,No,No,Yes,+255746125932,business_registry,partial
